region_code,weather_param,year,key,value
Scotland,Mean temp,2014,OCT,9.1
Scotland,Mean temp,2014,NOV,6.4
Scotland,Mean temp,2014,DEC,3.1
Scotland,Mean temp,2015,JAN,2.5
Scotland,Mean temp,2015,FEB,2.9
Scotland,Mean temp,2015,MAR,4.4
Scotland,Mean temp,2015,APR,6.3
Scotland,Mean temp,2015,MAY,7.6
Scotland,Mean temp,2015,JUN,10.6
Scotland,Mean temp,2015,JUL,12.2
Scotland,Mean temp,2015,AUG,12.9
Scotland,Mean temp,2015,SEP,10.8
Scotland,Mean temp,2015,OCT,8.7
Scotland,Mean temp,2015,NOV,6.2
Scotland,Mean temp,2015,DEC,5.4
Scotland,Mean temp,2016,JAN,3.1
Scotland,Mean temp,2016,FEB,2.2
Scotland,Mean temp,2016,MAR,4.6
Scotland,Mean temp,2016,APR,5.1
Scotland,Mean temp,2016,MAY,9.8
Scotland,Mean temp,2016,JUN,12.3
Scotland,Mean temp,2016,JUL,13.1
Scotland,Mean temp,2016,AUG,13.3
Scotland,Mean temp,2016,SEP,12.7
Scotland,Mean temp,2016,OCT,8.4
Scotland,Mean temp,2016,NOV,3.4
Scotland,Mean temp,2016,DEC,5.6
Scotland,Mean temp,2017,JAN,3.6
Scotland,Mean temp,2017,FEB,4.0
Scotland,Mean temp,2017,MAR,5.4
Scotland,Mean temp,2017,APR,6.7
Scotland,Mean temp,2017,MAY,10.6
Scotland,Mean temp,2017,JUN,12.2
Scotland,Mean temp,2017,JUL,12.9
Scotland,Mean temp,2017,AUG,12.9
Scotland,Mean temp,2017,SEP,11.2
Scotland,Mean temp,2017,OCT,9.7
Scotland,Mean temp,2017,NOV,4.42
Scotland,Mean temp,2017,DEC,7.58
Scotland,,1929,JAN,39.0
Scotland,,1929,FEB,54.8
Scotland,,1929,MAR,153.0
Scotland,,1929,APR,150.1
Scotland,,1929,MAY,182.5
Scotland,,1929,JUN,179.7
Scotland,,1929,JUL,139.3
Scotland,,1929,AUG,105.5
Scotland,,1929,SEP,102.3
Scotland,,1929,OCT,79.5
Scotland,,1929,NOV,46.1
Scotland,,1929,DEC,34.3
Scotland,,1930,JAN,37.6
Scotland,,1930,FEB,83.1
Scotland,,1930,MAR,102.5
Scotland,,1930,APR,128.0
Scotland,,1930,MAY,172.4
Scotland,,1930,JUN,200.7
Scotland,,1930,JUL,111.3
Scotland,,1930,AUG,113.5
Scotland,,1930,SEP,80.2
Scotland,,1930,OCT,69.1
Scotland,,1930,NOV,50.8
Scotland,,1930,DEC,27.6
Scotland,,1931,JAN,42.0
Scotland,,1931,FEB,56.8
Scotland,,1931,MAR,121.5
Scotland,,1931,APR,113.9
Scotland,,1931,MAY,159.9
Scotland,,1931,JUN,123.2
Scotland,,1931,JUL,83.8
Scotland,,1931,AUG,143.5
Scotland,,1931,SEP,101.6
Scotland,,1931,OCT,84.2
Scotland,,1931,NOV,37.1
Scotland,,1931,DEC,21.2
Scotland,,1932,JAN,43.1
Scotland,,1932,FEB,72.9
Scotland,,1932,MAR,76.4
Scotland,,1932,APR,133.4
Scotland,,1932,MAY,152.1
Scotland,,1932,JUN,177.9
Scotland,,1932,JUL,112.4
Scotland,,1932,AUG,122.6
Scotland,,1932,SEP,91.6
Scotland,,1932,OCT,63.0
Scotland,,1932,NOV,45.6
Scotland,,1932,DEC,30.0
Scotland,,1933,JAN,43.7
Scotland,,1933,FEB,58.7
Scotland,,1933,MAR,114.9
Scotland,,1933,APR,100.0
Scotland,,1933,MAY,128.1
Scotland,,1933,JUN,195.8
Scotland,,1933,JUL,140.8
Scotland,,1933,AUG,149.5
Scotland,,1933,SEP,136.4
Scotland,,1933,OCT,56.0
Scotland,,1933,NOV,43.8
Scotland,,1933,DEC,27.3
Scotland,,1934,JAN,32.5
Scotland,,1934,FEB,59.3
Scotland,,1934,MAR,107.7
Scotland,,1934,APR,107.2
Scotland,,1934,MAY,147.1
Scotland,,1934,JUN,189.7
Scotland,,1934,JUL,170.3
Scotland,,1934,AUG,107.9
Scotland,,1934,SEP,124.8
Scotland,,1934,OCT,64.6
Scotland,,1934,NOV,45.9
Scotland,,1934,DEC,15.6
Scotland,,1935,JAN,33.6
Scotland,,1935,FEB,54.4
Scotland,,1935,MAR,107.5
Scotland,,1935,APR,116.8
Scotland,,1935,MAY,220.1
Scotland,,1935,JUN,137.4
Scotland,,1935,JUL,188.7
Scotland,,1935,AUG,114.9
Scotland,,1935,SEP,103.1
Scotland,,1935,OCT,49.1
Scotland,,1935,NOV,46.4
Scotland,,1935,DEC,39.1
Scotland,,1936,JAN,35.6
Scotland,,1936,FEB,61.5
Scotland,,1936,MAR,58.2
Scotland,,1936,APR,159.2
Scotland,,1936,MAY,174.3
Scotland,,1936,JUN,205.9
Scotland,,1936,JUL,125.0
Scotland,,1936,AUG,130.5
Scotland,,1936,SEP,92.8
Scotland,,1936,OCT,88.5
Scotland,,1936,NOV,42.9
Scotland,,1936,DEC,23.8
Scotland,,1937,JAN,29.8
Scotland,,1937,FEB,68.8
Scotland,,1937,MAR,105.2
Scotland,,1937,APR,85.3
Scotland,,1937,MAY,191.8
Scotland,,1937,JUN,154.6
Scotland,,1937,JUL,109.2
Scotland,,1937,AUG,136.0
Scotland,,1937,SEP,113.1
Scotland,,1937,OCT,71.0
Scotland,,1937,NOV,44.0
Scotland,,1937,DEC,32.7
Scotland,,1938,JAN,31.4
Scotland,,1938,FEB,54.0
Scotland,,1938,MAR,75.4
Scotland,,1938,APR,141.4
Scotland,,1938,MAY,160.8
Scotland,,1938,JUN,144.7
Scotland,,1938,JUL,120.3
Scotland,,1938,AUG,175.1
Scotland,,1938,SEP,96.9
Scotland,,1938,OCT,76.3
Scotland,,1938,NOV,37.2
Scotland,,1938,DEC,38.1
Scotland,,1939,JAN,39.3
Scotland,,1939,FEB,45.0
Scotland,,1939,MAR,100.8
Scotland,,1939,APR,132.7
Scotland,,1939,MAY,168.1
Scotland,,1939,JUN,203.2
Scotland,,1939,JUL,93.3
Scotland,,1939,AUG,139.3
Scotland,,1939,SEP,109.8
Scotland,,1939,OCT,101.5
Scotland,,1939,NOV,34.4
Scotland,,1939,DEC,21.3
Scotland,,1940,JAN,36.2
Scotland,,1940,FEB,51.1
Scotland,,1940,MAR,90.9
Scotland,,1940,APR,106.3
Scotland,,1940,MAY,174.6
Scotland,,1940,JUN,240.1
Scotland,,1940,JUL,110.0
Scotland,,1940,AUG,124.2
Scotland,,1940,SEP,106.5
Scotland,,1940,OCT,54.2
Scotland,,1940,NOV,36.8
Scotland,,1940,DEC,26.4
Scotland,,1941,JAN,37.9
Scotland,,1941,FEB,51.1
Scotland,,1941,MAR,103.0
Scotland,,1941,APR,99.8
Scotland,,1941,MAY,153.6
Scotland,,1941,JUN,174.2
Scotland,,1941,JUL,123.2
Scotland,,1941,AUG,112.1
Scotland,,1941,SEP,87.9
Scotland,,1941,OCT,76.2
Scotland,,1941,NOV,38.8
Scotland,,1941,DEC,25.8
Scotland,,1942,JAN,24.3
Scotland,,1942,FEB,59.5
Scotland,,1942,MAR,80.0
Scotland,,1942,APR,202.1
Scotland,,1942,MAY,205.1
Scotland,,1942,JUN,127.9
Scotland,,1942,JUL,139.7
Scotland,,1942,AUG,78.6
Scotland,,1942,SEP,108.0
Scotland,,1942,OCT,63.2
Scotland,,1942,NOV,51.2
Scotland,,1942,DEC,24.6
Scotland,,1943,JAN,28.6
Scotland,,1943,FEB,54.5
Scotland,,1943,MAR,101.6
Scotland,,1943,APR,114.3
Scotland,,1943,MAY,174.7
Scotland,,1943,JUN,157.4
Scotland,,1943,JUL,178.2
Scotland,,1943,AUG,94.3
Scotland,,1943,SEP,99.1
Scotland,,1943,OCT,60.6
Scotland,,1943,NOV,42.8
Scotland,,1943,DEC,27.8
Scotland,,1944,JAN,22.6
Scotland,,1944,FEB,62.8
Scotland,,1944,MAR,89.6
Scotland,,1944,APR,104.6
Scotland,,1944,MAY,118.4
Scotland,,1944,JUN,124.7
Scotland,,1944,JUL,102.8
Scotland,,1944,AUG,145.5
Scotland,,1944,SEP,101.9
Scotland,,1944,OCT,65.4
Scotland,,1944,NOV,46.4
Scotland,,1944,DEC,26.2
Scotland,,1945,JAN,40.9
Scotland,,1945,FEB,57.7
Scotland,,1945,MAR,80.1
Scotland,,1945,APR,143.9
Scotland,,1945,MAY,158.7
Scotland,,1945,JUN,155.4
Scotland,,1945,JUL,123.5
Scotland,,1945,AUG,153.3
Scotland,,1945,SEP,91.8
Scotland,,1945,OCT,83.6
Scotland,,1945,NOV,40.7
Scotland,,1945,DEC,25.5
Scotland,,1946,JAN,38.4
Scotland,,1946,FEB,71.0
Scotland,,1946,MAR,87.2
Scotland,,1946,APR,144.1
Scotland,,1946,MAY,228.3
Scotland,,1946,JUN,141.3
Scotland,,1946,JUL,113.0
Scotland,,1946,AUG,132.9
Scotland,,1946,SEP,85.0
Scotland,,1946,OCT,81.5
Scotland,,1946,NOV,36.9
Scotland,,1946,DEC,34.4
Scotland,,1947,JAN,36.8
Scotland,,1947,FEB,66.2
Scotland,,1947,MAR,97.3
Scotland,,1947,APR,106.5
Scotland,,1947,MAY,150.1
Scotland,,1947,JUN,115.9
Scotland,,1947,JUL,143.3
Scotland,,1947,AUG,239.3
Scotland,,1947,SEP,92.9
Scotland,,1947,OCT,73.5
Scotland,,1947,NOV,59.6
Scotland,,1947,DEC,20.8
Scotland,,1948,JAN,27.7
Scotland,,1948,FEB,58.2
Scotland,,1948,MAR,119.1
Scotland,,1948,APR,142.5
Scotland,,1948,MAY,221.6
Scotland,,1948,JUN,134.9
Scotland,,1948,JUL,152.3
Scotland,,1948,AUG,80.9
Scotland,,1948,SEP,103.9
Scotland,,1948,OCT,82.0
Scotland,,1948,NOV,50.7
Scotland,,1948,DEC,34.5
Scotland,,1949,JAN,30.7
Scotland,,1949,FEB,71.2
Scotland,,1949,MAR,109.7
Scotland,,1949,APR,127.9
Scotland,,1949,MAY,181.1
Scotland,,1949,JUN,234.3
Scotland,,1949,JUL,144.6
Scotland,,1949,AUG,119.0
Scotland,,1949,SEP,120.7
Scotland,,1949,OCT,62.9
Scotland,,1949,NOV,44.4
Scotland,,1949,DEC,25.4
Scotland,,1950,JAN,35.1
Scotland,,1950,FEB,76.9
Scotland,,1950,MAR,94.8
Scotland,,1950,APR,127.5
Scotland,,1950,MAY,176.8
Scotland,,1950,JUN,165.5
Scotland,,1950,JUL,154.9
Scotland,,1950,AUG,145.3
Scotland,,1950,SEP,90.7
Scotland,,1950,OCT,79.4
Scotland,,1950,NOV,55.1
Scotland,,1950,DEC,30.4
Scotland,,1951,JAN,37.7
Scotland,,1951,FEB,54.6
Scotland,,1951,MAR,82.4
Scotland,,1951,APR,150.4
Scotland,,1951,MAY,206.9
Scotland,,1951,JUN,189.9
Scotland,,1951,JUL,130.8
Scotland,,1951,AUG,111.9
Scotland,,1951,SEP,113.9
Scotland,,1951,OCT,80.6
Scotland,,1951,NOV,35.2
Scotland,,1951,DEC,34.3
Scotland,,1952,JAN,43.9
Scotland,,1952,FEB,63.8
Scotland,,1952,MAR,98.6
Scotland,,1952,APR,153.9
Scotland,,1952,MAY,162.1
Scotland,,1952,JUN,136.5
Scotland,,1952,JUL,161.6
Scotland,,1952,AUG,110.7
Scotland,,1952,SEP,96.9
Scotland,,1952,OCT,86.7
Scotland,,1952,NOV,57.1
Scotland,,1952,DEC,30.0
Scotland,,1953,JAN,35.0
Scotland,,1953,FEB,62.7
Scotland,,1953,MAR,129.4
Scotland,,1953,APR,148.7
Scotland,,1953,MAY,167.5
Scotland,,1953,JUN,153.5
Scotland,,1953,JUL,100.3
Scotland,,1953,AUG,128.6
Scotland,,1953,SEP,92.8
Scotland,,1953,OCT,70.0
Scotland,,1953,NOV,37.3
Scotland,,1953,DEC,36.3
Scotland,,1954,JAN,34.7
Scotland,,1954,FEB,52.5
Scotland,,1954,MAR,105.0
Scotland,,1954,APR,175.8
Scotland,,1954,MAY,150.5
Scotland,,1954,JUN,136.1
Scotland,,1954,JUL,108.3
Scotland,,1954,AUG,100.6
Scotland,,1954,SEP,108.6
Scotland,,1954,OCT,67.5
Scotland,,1954,NOV,41.9
Scotland,,1954,DEC,22.0
Scotland,,1955,JAN,37.1
Scotland,,1955,FEB,79.6
Scotland,,1955,MAR,113.8
Scotland,,1955,APR,165.9
Scotland,,1955,MAY,209.5
Scotland,,1955,JUN,174.5
Scotland,,1955,JUL,239.8
Scotland,,1955,AUG,163.1
Scotland,,1955,SEP,118.5
Scotland,,1955,OCT,73.5
Scotland,,1955,NOV,48.0
Scotland,,1955,DEC,33.0
Scotland,,1956,JAN,38.9
Scotland,,1956,FEB,54.8
Scotland,,1956,MAR,119.3
Scotland,,1956,APR,166.6
Scotland,,1956,MAY,170.4
Scotland,,1956,JUN,174.4
Scotland,,1956,JUL,146.4
Scotland,,1956,AUG,120.2
Scotland,,1956,SEP,82.8
Scotland,,1956,OCT,84.2
Scotland,,1956,NOV,39.7
Scotland,,1956,DEC,17.3
Scotland,,1957,JAN,38.8
Scotland,,1957,FEB,74.0
Scotland,,1957,MAR,61.9
Scotland,,1957,APR,162.6
Scotland,,1957,MAY,182.6
Scotland,,1957,JUN,227.0
Scotland,,1957,JUL,100.2
Scotland,,1957,AUG,114.3
Scotland,,1957,SEP,104.2
Scotland,,1957,OCT,58.1
Scotland,,1957,NOV,35.0
Scotland,,1957,DEC,38.9
Scotland,,1958,JAN,36.1
Scotland,,1958,FEB,46.1
Scotland,,1958,MAR,99.6
Scotland,,1958,APR,129.0
Scotland,,1958,MAY,180.4
Scotland,,1958,JUN,123.4
Scotland,,1958,JUL,152.3
Scotland,,1958,AUG,108.8
Scotland,,1958,SEP,116.3
Scotland,,1958,OCT,77.4
Scotland,,1958,NOV,44.0
Scotland,,1958,DEC,29.6
Scotland,,1959,JAN,57.2
Scotland,,1959,FEB,65.5
Scotland,,1959,MAR,93.6
Scotland,,1959,APR,118.7
Scotland,,1959,MAY,199.6
Scotland,,1959,JUN,175.0
Scotland,,1959,JUL,128.0
Scotland,,1959,AUG,129.3
Scotland,,1959,SEP,141.6
Scotland,,1959,OCT,98.3
Scotland,,1959,NOV,43.7
Scotland,,1959,DEC,20.0
Scotland,,1960,JAN,38.7
Scotland,,1960,FEB,90.2
Scotland,,1960,MAR,83.2
Scotland,,1960,APR,123.7
Scotland,,1960,MAY,183.1
Scotland,,1960,JUN,199.9
Scotland,,1960,JUL,129.0
Scotland,,1960,AUG,131.9
Scotland,,1960,SEP,126.2
Scotland,,1960,OCT,51.8
Scotland,,1960,NOV,53.0
Scotland,,1960,DEC,38.5
Scotland,,1961,JAN,36.4
Scotland,,1961,FEB,62.0
Scotland,,1961,MAR,84.4
Scotland,,1961,APR,109.3
Scotland,,1961,MAY,176.7
Scotland,,1961,JUN,137.0
Scotland,,1961,JUL,96.0
Scotland,,1961,AUG,124.2
Scotland,,1961,SEP,99.1
Scotland,,1961,OCT,76.8
Scotland,,1961,NOV,51.2
Scotland,,1961,DEC,33.0
Scotland,,1962,JAN,38.1
Scotland,,1962,FEB,65.4
Scotland,,1962,MAR,99.3
Scotland,,1962,APR,188.1
Scotland,,1962,MAY,155.2
Scotland,,1962,JUN,159.1
Scotland,,1962,JUL,137.5
Scotland,,1962,AUG,131.2
Scotland,,1962,SEP,68.5
Scotland,,1962,OCT,67.8
Scotland,,1962,NOV,32.4
Scotland,,1962,DEC,28.7
Scotland,,1963,JAN,46.8
Scotland,,1963,FEB,89.6
Scotland,,1963,MAR,97.7
Scotland,,1963,APR,130.0
Scotland,,1963,MAY,175.9
Scotland,,1963,JUN,156.5
Scotland,,1963,JUL,154.6
Scotland,,1963,AUG,86.9
Scotland,,1963,SEP,111.4
Scotland,,1963,OCT,68.6
Scotland,,1963,NOV,37.1
Scotland,,1963,DEC,28.4
Scotland,,1964,JAN,33.9
Scotland,,1964,FEB,65.8
Scotland,,1964,MAR,69.4
Scotland,,1964,APR,108.0
Scotland,,1964,MAY,148.8
Scotland,,1964,JUN,153.0
Scotland,,1964,JUL,131.1
Scotland,,1964,AUG,124.5
Scotland,,1964,SEP,105.2
Scotland,,1964,OCT,70.1
Scotland,,1964,NOV,41.0
Scotland,,1964,DEC,27.4
Scotland,,1965,JAN,44.8
Scotland,,1965,FEB,47.1
Scotland,,1965,MAR,102.0
Scotland,,1965,APR,149.1
Scotland,,1965,MAY,121.9
Scotland,,1965,JUN,127.6
Scotland,,1965,JUL,127.8
Scotland,,1965,AUG,134.9
Scotland,,1965,SEP,67.9
Scotland,,1965,OCT,82.6
Scotland,,1965,NOV,55.2
Scotland,,1965,DEC,28.6
Scotland,,1966,JAN,22.9
Scotland,,1966,FEB,43.6
Scotland,,1966,MAR,92.7
Scotland,,1966,APR,124.7
Scotland,,1966,MAY,176.8
Scotland,,1966,JUN,99.0
Scotland,,1966,JUL,157.1
Scotland,,1966,AUG,138.8
Scotland,,1966,SEP,78.6
Scotland,,1966,OCT,65.8
Scotland,,1966,NOV,45.0
Scotland,,1966,DEC,25.1
Scotland,,1967,JAN,31.9
Scotland,,1967,FEB,55.7
Scotland,,1967,MAR,93.7
Scotland,,1967,APR,134.0
Scotland,,1967,MAY,136.9
Scotland,,1967,JUN,197.9
Scotland,,1967,JUL,115.2
Scotland,,1967,AUG,122.3
Scotland,,1967,SEP,87.4
Scotland,,1967,OCT,82.8
Scotland,,1967,NOV,43.0
Scotland,,1967,DEC,33.3
Scotland,,1968,JAN,27.2
Scotland,,1968,FEB,81.8
Scotland,,1968,MAR,80.2
Scotland,,1968,APR,157.6
Scotland,,1968,MAY,138.2
Scotland,,1968,JUN,184.1
Scotland,,1968,JUL,112.8
Scotland,,1968,AUG,170.6
Scotland,,1968,SEP,89.5
Scotland,,1968,OCT,51.8
Scotland,,1968,NOV,43.6
Scotland,,1968,DEC,23.1
Scotland,,1969,JAN,26.2
Scotland,,1969,FEB,64.6
Scotland,,1969,MAR,94.7
Scotland,,1969,APR,156.0
Scotland,,1969,MAY,119.7
Scotland,,1969,JUN,195.7
Scotland,,1969,JUL,148.5
Scotland,,1969,AUG,145.4
Scotland,,1969,SEP,98.7
Scotland,,1969,OCT,69.2
Scotland,,1969,NOV,46.1
Scotland,,1969,DEC,25.1
Scotland,,1970,JAN,23.7
Scotland,,1970,FEB,87.9
Scotland,,1970,MAR,112.3
Scotland,,1970,APR,137.7
Scotland,,1970,MAY,124.0
Scotland,,1970,JUN,220.6
Scotland,,1970,JUL,98.6
Scotland,,1970,AUG,130.6
Scotland,,1970,SEP,83.4
Scotland,,1970,OCT,64.9
Scotland,,1970,NOV,42.5
Scotland,,1970,DEC,29.9
Scotland,,1971,JAN,21.2
Scotland,,1971,FEB,51.4
Scotland,,1971,MAR,80.0
Scotland,,1971,APR,128.8
Scotland,,1971,MAY,191.4
Scotland,,1971,JUN,146.4
Scotland,,1971,JUL,175.5
Scotland,,1971,AUG,123.6
Scotland,,1971,SEP,124.3
Scotland,,1971,OCT,91.2
Scotland,,1971,NOV,40.1
Scotland,,1971,DEC,19.9
Scotland,,1972,JAN,28.8
Scotland,,1972,FEB,46.9
Scotland,,1972,MAR,100.5
Scotland,,1972,APR,132.5
Scotland,,1972,MAY,128.9
Scotland,,1972,JUN,148.1
Scotland,,1972,JUL,178.8
Scotland,,1972,AUG,133.8
Scotland,,1972,SEP,114.5
Scotland,,1972,OCT,91.2
Scotland,,1972,NOV,44.1
Scotland,,1972,DEC,27.4
Scotland,,1973,JAN,27.6
Scotland,,1973,FEB,70.6
Scotland,,1973,MAR,112.7
Scotland,,1973,APR,133.9
Scotland,,1973,MAY,141.3
Scotland,,1973,JUN,139.4
Scotland,,1973,JUL,132.8
Scotland,,1973,AUG,146.6
Scotland,,1973,SEP,100.5
Scotland,,1973,OCT,87.9
Scotland,,1973,NOV,47.5
Scotland,,1973,DEC,24.4
Scotland,,1974,JAN,27.7
Scotland,,1974,FEB,44.2
Scotland,,1974,MAR,98.6
Scotland,,1974,APR,185.7
Scotland,,1974,MAY,157.9
Scotland,,1974,JUN,185.4
Scotland,,1974,JUL,136.4
Scotland,,1974,AUG,131.9
Scotland,,1974,SEP,106.0
Scotland,,1974,OCT,64.4
Scotland,,1974,NOV,43.8
Scotland,,1974,DEC,24.4
Scotland,,1975,JAN,28.1
Scotland,,1975,FEB,80.9
Scotland,,1975,MAR,106.0
Scotland,,1975,APR,110.3
Scotland,,1975,MAY,218.3
Scotland,,1975,JUN,206.5
Scotland,,1975,JUL,143.1
Scotland,,1975,AUG,159.2
Scotland,,1975,SEP,96.4
Scotland,,1975,OCT,76.1
Scotland,,1975,NOV,46.3
Scotland,,1975,DEC,26.9
Scotland,,1976,JAN,29.1
Scotland,,1976,FEB,47.7
Scotland,,1976,MAR,89.5
Scotland,,1976,APR,120.8
Scotland,,1976,MAY,127.3
Scotland,,1976,JUN,139.8
Scotland,,1976,JUL,184.1
Scotland,,1976,AUG,217.8
Scotland,,1976,SEP,81.6
Scotland,,1976,OCT,65.3
Scotland,,1976,NOV,54.6
Scotland,,1976,DEC,33.3
Scotland,,1977,JAN,40.2
Scotland,,1977,FEB,64.3
Scotland,,1977,MAR,71.7
Scotland,,1977,APR,135.2
Scotland,,1977,MAY,195.4
Scotland,,1977,JUN,180.8
Scotland,,1977,JUL,169.4
Scotland,,1977,AUG,167.7
Scotland,,1977,SEP,89.9
Scotland,,1977,OCT,68.9
Scotland,,1977,NOV,47.3
Scotland,,1977,DEC,27.6
Scotland,,1978,JAN,36.2
Scotland,,1978,FEB,65.4
Scotland,,1978,MAR,85.0
Scotland,,1978,APR,107.3
Scotland,,1978,MAY,185.3
Scotland,,1978,JUN,153.8
Scotland,,1978,JUL,126.7
Scotland,,1978,AUG,90.3
Scotland,,1978,SEP,81.6
Scotland,,1978,OCT,68.5
Scotland,,1978,NOV,40.7
Scotland,,1978,DEC,18.7
Scotland,,1979,JAN,35.5
Scotland,,1979,FEB,77.2
Scotland,,1979,MAR,94.5
Scotland,,1979,APR,107.5
Scotland,,1979,MAY,152.4
Scotland,,1979,JUN,156.2
Scotland,,1979,JUL,105.5
Scotland,,1979,AUG,112.0
Scotland,,1979,SEP,116.6
Scotland,,1979,OCT,65.1
Scotland,,1979,NOV,41.5
Scotland,,1979,DEC,27.0
Scotland,,1980,JAN,29.0
Scotland,,1980,FEB,41.6
Scotland,,1980,MAR,76.7
Scotland,,1980,APR,153.3
Scotland,,1980,MAY,220.0
Scotland,,1980,JUN,120.4
Scotland,,1980,JUL,100.3
Scotland,,1980,AUG,99.3
Scotland,,1980,SEP,78.7
Scotland,,1980,OCT,72.1
Scotland,,1980,NOV,36.5
Scotland,,1980,DEC,18.2
Scotland,,1981,JAN,28.7
Scotland,,1981,FEB,67.3
Scotland,,1981,MAR,87.8
Scotland,,1981,APR,178.8
Scotland,,1981,MAY,157.7
Scotland,,1981,JUN,131.0
Scotland,,1981,JUL,116.0
Scotland,,1981,AUG,138.6
Scotland,,1981,SEP,98.2
Scotland,,1981,OCT,86.6
Scotland,,1981,NOV,38.9
Scotland,,1981,DEC,26.5
Scotland,,1982,JAN,29.6
Scotland,,1982,FEB,56.7
Scotland,,1982,MAR,106.7
Scotland,,1982,APR,134.3
Scotland,,1982,MAY,193.3
Scotland,,1982,JUN,142.9
Scotland,,1982,JUL,177.4
Scotland,,1982,AUG,122.6
Scotland,,1982,SEP,88.6
Scotland,,1982,OCT,55.8
Scotland,,1982,NOV,37.0
Scotland,,1982,DEC,24.6
Scotland,,1983,JAN,24.4
Scotland,,1983,FEB,64.1
Scotland,,1983,MAR,59.6
Scotland,,1983,APR,123.6
Scotland,,1983,MAY,99.3
Scotland,,1983,JUN,148.7
Scotland,,1983,JUL,172.5
Scotland,,1983,AUG,149.9
Scotland,,1983,SEP,78.3
Scotland,,1983,OCT,64.9
Scotland,,1983,NOV,38.2
Scotland,,1983,DEC,18.6
Scotland,,1984,JAN,29.8
Scotland,,1984,FEB,43.8
Scotland,,1984,MAR,61.6
Scotland,,1984,APR,173.6
Scotland,,1984,MAY,197.0
Scotland,,1984,JUN,137.2
Scotland,,1984,JUL,166.4
Scotland,,1984,AUG,163.6
Scotland,,1984,SEP,76.9
Scotland,,1984,OCT,70.4
Scotland,,1984,NOV,30.0
Scotland,,1984,DEC,26.8
Scotland,,1985,JAN,38.6
Scotland,,1985,FEB,75.7
Scotland,,1985,MAR,94.2
Scotland,,1985,APR,108.0
Scotland,,1985,MAY,155.7
Scotland,,1985,JUN,153.6
Scotland,,1985,JUL,100.4
Scotland,,1985,AUG,110.6
Scotland,,1985,SEP,79.5
Scotland,,1985,OCT,86.4
Scotland,,1985,NOV,41.8
Scotland,,1985,DEC,21.1
Scotland,,1986,JAN,29.0
Scotland,,1986,FEB,74.7
Scotland,,1986,MAR,105.9
Scotland,,1986,APR,118.1
Scotland,,1986,MAY,138.9
Scotland,,1986,JUN,185.9
Scotland,,1986,JUL,120.7
Scotland,,1986,AUG,124.8
Scotland,,1986,SEP,118.1
Scotland,,1986,OCT,84.8
Scotland,,1986,NOV,40.5
Scotland,,1986,DEC,21.5
Scotland,,1987,JAN,30.5
Scotland,,1987,FEB,57.6
Scotland,,1987,MAR,99.8
Scotland,,1987,APR,113.6
Scotland,,1987,MAY,167.7
Scotland,,1987,JUN,116.1
Scotland,,1987,JUL,107.3
Scotland,,1987,AUG,123.8
Scotland,,1987,SEP,133.5
Scotland,,1987,OCT,75.2
Scotland,,1987,NOV,38.2
Scotland,,1987,DEC,23.7
Scotland,,1988,JAN,34.2
Scotland,,1988,FEB,55.3
Scotland,,1988,MAR,86.1
Scotland,,1988,APR,117.4
Scotland,,1988,MAY,185.6
Scotland,,1988,JUN,172.3
Scotland,,1988,JUL,108.1
Scotland,,1988,AUG,113.9
Scotland,,1988,SEP,103.3
Scotland,,1988,OCT,63.9
Scotland,,1988,NOV,55.1
Scotland,,1988,DEC,21.0
Scotland,,1989,JAN,32.3
Scotland,,1989,FEB,66.7
Scotland,,1989,MAR,97.6
Scotland,,1989,APR,123.9
Scotland,,1989,MAY,200.1
Scotland,,1989,JUN,173.1
Scotland,,1989,JUL,213.3
Scotland,,1989,AUG,121.0
Scotland,,1989,SEP,101.9
Scotland,,1989,OCT,66.3
Scotland,,1989,NOV,60.6
Scotland,,1989,DEC,28.8
Scotland,,1990,JAN,29.9
Scotland,,1990,FEB,52.7
Scotland,,1990,MAR,77.9
Scotland,,1990,APR,156.1
Scotland,,1990,MAY,188.1
Scotland,,1990,JUN,116.4
Scotland,,1990,JUL,198.7
Scotland,,1990,AUG,115.0
Scotland,,1990,SEP,95.0
Scotland,,1990,OCT,64.8
Scotland,,1990,NOV,46.5
Scotland,,1990,DEC,21.7
Scotland,,1991,JAN,41.2
Scotland,,1991,FEB,59.8
Scotland,,1991,MAR,73.7
Scotland,,1991,APR,144.5
Scotland,,1991,MAY,152.5
Scotland,,1991,JUN,129.7
Scotland,,1991,JUL,137.1
Scotland,,1991,AUG,141.3
Scotland,,1991,SEP,134.9
Scotland,,1991,OCT,60.1
Scotland,,1991,NOV,38.5
Scotland,,1991,DEC,20.0
Scotland,,1992,JAN,38.1
Scotland,,1992,FEB,51.4
Scotland,,1992,MAR,63.8
Scotland,,1992,APR,89.9
Scotland,,1992,MAY,216.0
Scotland,,1992,JUN,168.8
Scotland,,1992,JUL,114.1
Scotland,,1992,AUG,131.8
Scotland,,1992,SEP,83.4
Scotland,,1992,OCT,71.6
Scotland,,1992,NOV,39.3
Scotland,,1992,DEC,23.1
Scotland,,1993,JAN,23.5
Scotland,,1993,FEB,34.8
Scotland,,1993,MAR,95.5
Scotland,,1993,APR,104.4
Scotland,,1993,MAY,141.2
Scotland,,1993,JUN,109.2
Scotland,,1993,JUL,107.4
Scotland,,1993,AUG,120.1
